test,,train,
23.273382911001406,0.7668218441726304,13.295960245656772,0.6920367244458521
24.23622239071903,0.7631343427303411,13.52148843708882,0.6937776094501454
25.200859439703457,0.7626489113419966,13.747016628520868,0.6955184944544389
26.026338321545047,0.7649384592413102,14.272187958116895,0.6976903562414907
26.4922375852953,0.7712564329394673,14.647170408872903,0.6989924285215211
26.97734014999343,0.7759730208654292,14.870249868584736,0.6963713060882001
27.941538767449373,0.7747065967810006,15.093574201468591,0.6941863843986404
28.827512431592062,0.777330919303962,15.54071261358034,0.6906889425070442
29.293036836385454,0.7829811442469672,15.917409176540502,0.6950444199934047
29.638027645366286,0.7887740523466042,15.993972854992641,0.6980965192094841
30.083197866449517,0.7796520108903121,16.29533010536077,0.7015809011985725
30.031388412727814,0.773303382059683,16.52110316996484,0.7037579869466275
30.188456507809477,0.7666230885463815,16.896085620720847,0.7050600592266578
30.136844348275595,0.7606259064289902,17.644826156372744,0.7054832000679114
30.121464170256154,0.7905228680274465,18.168038500592594,0.7041654559048717
30.11830746325103,0.784899720615641,18.7668350305765,0.7041550079828655
30.342433660615278,0.7544367965256871,19.21617730123645,0.7045833727851222
30.339276953610153,0.7488136491138814,19.441460619496482,0.7058880570456542
30.287770017643105,0.7430039052435503,19.66723368410055,0.708065142793709
30.50875704526338,0.7355961661381777,20.045399486092847,0.7150378247426383
30.868000323739288,0.7289223864647281,20.27141742386894,0.7176511112344547
30.80717108081503,0.7228762737185419,20.497435361645024,0.720264397726271
30.746592370192772,0.7172764425129752,20.948736617681156,0.7241823684786193
30.801471470944662,0.7127233686694484,21.39660964930897,0.7219935288183074
31.410698385673683,0.7380171499639789,21.62017885536485,0.7202448078725092
31.373273870401746,0.7286457988033261,21.843748061420733,0.7184960869267111
31.625152783519447,0.7476197123754965,22.441565098716545,0.716740836029659
31.81781421152239,0.7565978547583845,22.66586892428849,0.7163007173151452
32.04120238248035,0.772565414110928,22.965267189280432,0.7162954933541421
31.876242519885857,0.7651878390947155,23.191040253884516,0.7184725791021971
32.36658434134945,0.7792372897388826,23.416568445316557,0.7202134641064905
32.56398375273693,0.7871063289612716,23.567491943672643,0.7223918558447961
33.05896637192959,0.7950990409492172,23.71841544202873,0.7245702475831017
33.85409483121145,0.7934567816670592,23.868359447696733,0.7250038363463617
34.060223414331176,0.7882282927799396,24.316967098840614,0.724123598917334
34.298015522438476,0.7821089110269274,24.615385871144483,0.7223735719812852
34.53609699535458,0.7765049844533308,25.139822581224436,0.7232368315370525
34.7739417152453,0.7704793218238488,25.440690085248526,0.7258488120386182
34.85128542118628,0.7650187798973297,25.741557589272603,0.7284607925401837
34.99198248299411,0.7578233118007909,26.041690473780612,0.729764170810465
35.03094735436948,0.7508404888413236,26.266239172524585,0.7297602528397126
35.1259721687468,0.7427722129706658,26.565637437516536,0.7297550288787095
35.45045325521331,0.7341978618499791,27.091053640284585,0.7323630914095226
35.69443309362604,0.7271646017274744,27.391431397964624,0.7341026704235654
35.63035632573718,0.7204491167768194,27.84273265400075,0.7380206411759136
35.569627295733724,0.7145815166468811,28.142865538508758,0.7393240194461949
35.842344233069795,0.7092882701703418,28.59196293599669,0.7393161835046902
35.72394266714722,0.7029977047060229,28.81651163474065,0.7393122655339378
35.778239280296965,0.6974070262805558,28.967190259924713,0.741054456528482
36.411982311806895,0.7600061630033311,29.193208197700812,0.7436677430202984
36.37195448754801,0.7523634713647174,29.268792383464863,0.7449750392613319
36.288376285271895,0.7467182971529205,29.34437656922892,0.7462823355023654
36.20496468697661,0.7413699001656354,29.495055194412984,0.7480245264969096
36.20180797997148,0.7357467527538298,29.720828259017054,0.7502016122449646
36.49706029787197,0.7705965308560139,30.16919103698892,0.7488851740721756
36.278971928985776,0.7299660038219162,30.542704248712788,0.7475700418896373
36.195669938572614,0.7248128550086522,30.991311899856676,0.7466898044606097
36.19251323156748,0.7191897075968466,31.51476911724854,0.7458082610413314
36.75343278619516,0.7953014209427683,31.88877207531646,0.745365530346316
36.63309307454742,0.7878319506781842,32.038471207812435,0.7453629183658144
36.630133661730106,0.7825602499796165,32.338114345976415,0.7457938951485727
36.46714674101383,0.7786971420957824,32.63824723048443,0.7470972734188539
36.88260445741127,0.8025885036915005,32.863285675572435,0.7479657569356245
37.84846911467547,0.8042898518521915,33.0139643007565,0.7497079479301687
38.40786390187628,0.7981101886868888,33.16464292594057,0.7514501389247129
38.94408445114261,0.7915739011407738,33.391150610060706,0.7549358269040521
39.51493482785212,0.785338252357052,33.54182923524476,0.7566780178985963
40.44363301811544,0.7863128029692263,33.76735742667682,0.7584189029028898
41.084546840846905,0.7916592825492934,34.141115511572714,0.757539971464113
41.350362030816875,0.7972622270362663,34.439534283876576,0.7557899445280641
41.62689394878158,0.8028571745321593,34.73819792935247,0.7544761183357767
42.112303415549654,0.8081204573453801,34.96225688175238,0.7535997988775014
42.91520307367401,0.8059977472570412,35.26141027357231,0.7531583741727368
42.912046366668875,0.8003745998452356,35.48571409914426,0.752718255458223
42.829226650937045,0.7960805429976642,35.859961930384195,0.7527117255069691
43.02647699560484,0.7893604983591129,36.23469950796818,0.7535775970432381
42.98276537221436,0.7831132582808856,36.83423065746815,0.7548757513525162
43.06023622329859,0.7778792042362309,37.13387379563213,0.7553067281352744
43.057079516293456,0.7722560568244253,37.432537441108,0.753992901942987
43.05398857401761,0.7667500583170324,37.73169083292794,0.7535514772382225
42.970138544193844,0.7606206686336632,38.33146685559993,0.7552858322912619
42.92633923449765,0.7542172300162191,38.55748479337603,0.7578991187830784
43.0437950409802,0.7485919781330768,38.70889803807615,0.7609499120089068
43.04063833397507,0.7429688307212711,39.00903092258417,0.7622532902791881
43.01041578727781,0.7368775553521121,39.30793944123208,0.761375664830662
43.113417967704464,0.7293781548285163,39.531998393631994,0.7604993453723868
43.110261260699346,0.7237550074167107,40.131284669959946,0.7613612989379035
43.42821180516053,0.7171890568460395,40.35632311504795,0.762229782454674
43.42452898032121,0.710628718198933,40.581851306480004,0.7639706674589675
43.42137227331608,0.7050055707871274,40.732285058492046,0.7652766577097502
43.498799281247486,0.6996934174728643,40.95805812309612,0.767453743457805
43.49564257424235,0.6940702700610586,41.33377519336818,0.7700644179691198
43.434800804703,0.6880018432378415,41.484208945380225,0.7713704082199027
43.758628419415146,0.6850841774531208,41.55954825797226,0.7722415037171748
44.31901698474719,0.7284199188798479,41.70973713681229,0.773111293224196
44.31507110099078,0.7213909846150909,41.85943626930826,0.7731086812436945
44.311914393985646,0.7157678372032853,42.00913540180424,0.7731060692631929
44.30875768698053,0.7101446897914797,42.15883453430021,0.7731034572826914
44.35353031466995,0.7039583858499587,42.53283749236813,0.772660726587676
44.221772871728035,0.6984312023311092,43.20599384225598,0.7717765711878961
44.21870385102861,0.6929642534585203,43.58024167349592,0.7717700412366422
44.64428933573417,0.7707054121944608,43.87963993848787,0.7717648172756391
44.532032074517986,0.7600132447164009,44.17903820347982,0.771759593314636
44.49324967416925,0.7523154894182393,44.47868134164379,0.7721905700973942
44.49009296716412,0.7466923420064338,44.85341891922778,0.7730564416336632
44.487265083805354,0.7416549391166912,45.07845736431578,0.7739249251504338
44.40363426974584,0.7359160457813643,45.153551803735795,0.7743598199039444
44.21624863446905,0.6885906943604494,45.528779127663825,0.7760980929277363
44.76051753393695,0.7987022466229622,45.753327826407784,0.776094174956984
44.809651093896434,0.7907351858023101,46.12782053081975,0.7765238457494915
44.672612012474644,0.785348674500815,46.42770854215574,0.7773910232760113
44.66945530546951,0.7797255270890093,46.65299186041578,0.7786957075365433
44.42573121878175,0.7752780776640035,47.103068750591774,0.7804326745700844
45.086389074679545,0.8062462307615439,47.40418112778788,0.7834808558154114
45.72752211317524,0.8024341757934719,47.779653324887946,0.7856553295829647
45.88486642011985,0.7962459076787034,48.07978620939595,0.7869587078532458
45.96190760830618,0.7902464807918862,48.45403404063589,0.786952177901992
46.24464583772203,0.7823422868768813,48.827547252359764,0.7856370457194537
46.44496172347395,0.7753990457941753,49.27591003033163,0.7843206075466647
46.75222428156283,0.7657092803259333,49.79961212089552,0.7838752648711478
47.228571368637006,0.783476536799639,50.1743496984795,0.7847411364074167
47.16101783872722,0.7777295529411729,50.69952102807552,0.7869129981944685
47.21137900696648,0.7719492716695563,51.14935304507952,0.7882137644842482
47.17539839286171,0.8033461133727318,51.597470949879366,0.7864611255676976
47.25212391034752,0.796784371744734,52.12117304044325,0.7860157828921808
47.24896720334239,0.7911612243329285,52.496155491199275,0.7873178551722111
47.15146003140613,0.7607039121665392,52.796043502535255,0.788185032698731
47.340424020185466,0.8108408372933569,53.32096995895927,0.7899206937420212
47.94848869278988,0.8262514344893926,53.921725474319345,0.7933998517701065
47.66688013629937,0.8194261450267174,54.14651904623534,0.7938321345431156
47.50413435292376,0.8159925831257298,54.51954251161516,0.7916446008730544
48.660775182618394,0.8233138050761469,55.043979221695125,0.7925078604288219
49.27460855127342,0.81861709271281,55.41945141879516,0.7946823341963752
49.86084996240213,0.8125150611568186,55.72007404964722,0.7968581139541793
50.278666857976674,0.8065052254879612,56.02045180732726,0.798597692968222
50.63256252446652,0.8025828917679357,56.320094945491235,0.7990286697509803
51.17225712165383,0.8090557779394928,56.61998295682723,0.7998958472775001
51.504350736504904,0.815747061469775,56.84502140191523,0.8007643307942707
51.60890569526164,0.8229499653650371,57.21975897949923,0.8016302023305396
51.77287908691703,0.8285703068150603,57.59425168391118,0.8020598731230472
52.16860738453241,0.8173169970869933,57.89389482207517,0.8024908499058054
52.245332902018205,0.8107552554589956,58.34299221956309,0.8024830139643008
52.24217619501309,0.8051321080471899,58.71650543128696,0.8011678817817625
52.265427680407356,0.7988055995486116,59.23922802916276,0.7989777361311998
52.171764091537526,0.8229401444987989,59.5383814209827,0.7985363114264352
52.39628487727744,0.7931801138353207,59.98747881847062,0.7985284754849306
52.393128170272306,0.7875569664235151,60.36246126922663,0.799830547764961
52.76935879148495,0.7824962139232268,60.58823433383071,0.8020076335130158
52.708316596104,0.776070761867514,60.81400739843478,0.8041847192610707
52.647612619330744,0.7702477898916376,61.03953558986683,0.8059256042653642
52.863258298272484,0.7656026537782046,61.264818908126855,0.8072302885258962
53.50249146681139,0.7942151629877807,61.41476291379486,0.807663877289156
53.52686825979545,0.801829491029378,61.8641051844548,0.8080922420914127
53.4382174047347,0.7871482313238879,62.462901714438715,0.8080817941694065
53.35447698279306,0.7812140898145398,63.061698244422615,0.8080713462474003
53.37742156611739,0.7743408864287025,63.43594607566256,0.8080648162961463
53.268018285374765,0.7704377935894702,63.735834086998565,0.8089319938226661
53.88234854309542,0.814371360762601,64.03596697150658,0.8102353720929474
53.85187755186534,0.8078375228656609,64.33561010967054,0.8106663488757057
53.61753589988726,0.820103317136855,64.71034768725453,0.8115322204119746
54.68975607448088,0.8029168012200341,65.01023569859052,0.8123993979384944
54.899544763715255,0.8120210248190083,65.30987883675449,0.8128303747212527
54.99900441739173,0.798211203311053,65.90892023991042,0.8132561275430079
55.325548219811324,0.8069527095836304,65.90892023991042,0.8132561275430079
55.62875285053096,0.8218645258155692,66.13346893865437,0.8132522095722555
55.54426709499087,0.8146026967228782,66.35801763739833,0.8132482916015032
56.2756147276656,0.8282574420763297,66.80662528854225,0.8123680541724756
57.23933107044019,0.8261319260262086,67.10651329987822,0.8132352316989954
58.20256513853346,0.8231473180103949,67.40689105755825,0.814974810713038
59.05700680714712,0.8268968312080739,67.7823632546583,0.8171492844805913
59.41683413905206,0.8376332126267897,68.15759057858635,0.8188875575043832
59.859828344744585,0.8454692116491918,68.45772346309437,0.8201909357746644
60.518773850317686,0.8361830815563853,68.75761147443036,0.8210581133011842
60.46592406121195,0.8443510358789299,69.3559182580702,0.8201752638916551
60.89144816550353,0.8288798043996523,69.50414815153405,0.8175554474485848
61.15091486694095,0.823173974647327,69.50365840519001,0.8166830459610619
61.5765149660308,0.8173871461315517,69.95251092950592,0.8162390092757957
61.934406622737455,0.8103518984527844,70.92677965658987,0.8184030351213428
62.857418982407026,0.807336752219573,71.45048174715377,0.8179576924458258
63.4028390778026,0.8171879228450057,71.82326033936157,0.8153339580320033
63.729808785135575,0.8266881077366363,72.27382697588163,0.8179433265530673
63.42235554412795,0.8110288367327735,72.57420473356167,0.81968290556711
64.26230266640972,0.8339755913370516,72.94943205748972,0.8214211785909018
65.00514816591911,0.8374185565504408,73.0993760631577,0.8218547673541616
65.72540348092303,0.8313141866929642,73.69841746631363,0.8222805201759169
66.73071601496316,0.8316676209624646,74.14775973697357,0.8227088849781736
67.4567147829903,0.8357942554236899,74.44740287513756,0.823139861760932
68.58561751131577,0.841449827282758,74.74729088647355,0.8240070392874517
69.37293614802525,0.852496542507216,75.04742377098157,0.8253104175577329
69.23078411987358,0.8448229051186599,75.34755665548958,0.8266137958280142
69.06777527758086,0.8409207476000216,75.79738867249357,0.8279145621177938
70.04313197743689,0.8595305876309336,76.24722068949757,0.8292153284075734
70.6448134855606,0.8570599382815849,76.39740956833758,0.8300851179145947
71.08548101484624,0.8542406481807807,76.54735357400557,0.8305187066778547
72.05108261319333,0.8554734007238213,76.69729757967357,0.8309522954411146
73.01519354434357,0.8540507781001758,77.29682872917354,0.8322504497503926
73.9807951426907,0.8552835306432164,77.52137742791751,0.8322465317796403
74.61999542886495,0.8480285995399068,77.74592612666147,0.8322426138088879
75.22243323137532,0.8469051625913032,78.11968421155737,0.8313636823701112
76.06904451289014,0.8510296925811918,78.41908247654932,0.8313584584091079
76.92506745788323,0.8480469552065664,78.79357518096127,0.8317881292016155
77.14082545880704,0.8408736074420783,79.16904737806134,0.8339626029691688
77.42703356060552,0.8350579710520043,79.76882340073333,0.8356969580222083
77.66537370812344,0.8299148301690973,79.84416271332536,0.8365680535194805
77.86757345760176,0.8240537995528557,80.06993577792943,0.8387451392675354
78.67169762398497,0.8385805754735516,80.29546396936148,0.8404860242718288
78.61476210854697,0.8309135654994909,80.4468772140616,0.8435368174976574
79.1979111159614,0.838400993919482,80.67289515183771,0.8461501039894738
79.43440108242908,0.8299620638591001,80.97425240220583,0.8496344859785622
79.78367317528563,0.8218960461195909,81.35021434564992,0.8526813612336384
80.3659365510125,0.8421294156377638,81.80029123582594,0.8544183282671794
80.322224927622,0.8358821755595365,82.09993437398992,0.8548493050499378
80.31906822061687,0.8302590281477309,82.24963350648589,0.8548466930694363
80.2291459141235,0.8133128896235967,82.39933263898187,0.8548440810889346
80.53129100198261,0.850209884080452,82.62363646455381,0.8544039623744208
80.39601295386693,0.8240877828677752,82.69799628445774,0.8535302548966472
80.3136316696636,0.8205747187162878,82.84769541695373,0.8535276429161456
80.93630806939024,0.8620136724927269,82.99665992993363,0.8522164287043598
80.65473139882907,0.8552451824988577,83.22047400916152,0.850903908502323
81.8641009270168,0.8610034837365126,83.5191376546374,0.8495900823100355
82.84167796939924,0.8631062848579196,83.81878079280139,0.8500210590927939
83.4655034013655,0.8693880315852083,84.1937632435574,0.8513231313728243
84.45356522058641,0.8697055061182957,84.41904656181742,0.8526278156333563
85.08416128801406,0.8675858024175809,84.71917944632544,0.8539311939036375
85.3551704301582,0.8728918761479822,84.94397301824142,0.8543634766766466
86.11162557503114,0.876705579061863,85.54325929456938,0.8552254302421632
86.73582054214283,0.8734144865299427,86.14205582455328,0.855214982320157
87.2243647943396,0.8699383207758931,86.44145408954523,0.8552097583591538
88.13994135528597,0.8680010847613668,86.81619166712923,0.8560756298954229
89.10488530634034,0.8680623482602813,87.41645743614525,0.8586823864359853
90.06961004163047,0.8677331154111536,87.79119501372924,0.8595482579722542
91.11590496279622,0.8694721102257577,88.01647833198926,0.8608529422327862
91.95854843897821,0.8665286563160849,88.61723384734934,0.8643321002608716
92.96595448356688,0.8706113307093869,89.44008932973315,0.86344533288059
93.93245486654739,0.8734451182793999,89.58929871588508,0.8625703194125656
94.89906485741004,0.8764741540234339,90.11324567962102,0.8625611774808101
95.86466645575713,0.8777069065664744,90.33901874422509,0.8647382632288649
96.54616442364251,0.874180514096521,91.01339945997303,0.8660351115478924
96.98665658031675,0.8710488269172831,91.61121649726886,0.8642798606508403
97.95225817866385,0.8722815794603237,92.73347024464462,0.8633878693095556
98.91645679611979,0.871015155375895,93.25741720838055,0.8633787273778001
99.88161996293842,0.8714669152228515,93.85645861153647,0.8638044801995554
100.4449167907428,0.8722380870526975,94.38065044844441,0.8642315390115612
,,94.82974784593235,0.8642237030700566
,,95.1291461109243,0.8642184791090535
,,95.6530930746602,0.864209337177298
